player_id,name,position_type,eligible_positions,percent_owned,status,player_stats,fantasy_points,position,games_played,overall_rank,positional_rank,pts_above_replacement,pts_above_bench,pts_above_waivers
7966,Tyler Madden,P,['C'],0,,"{'player_id': 7966, 'name': 'Tyler Madden', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 85.0, 'Avg-PPT': 85.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 17.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7939,Bode Wilde,P,['D'],0,,"{'player_id': 7939, 'name': 'Bode Wilde', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7948,Adam Ginning,P,['D'],0,,"{'player_id': 7948, 'name': 'Adam Ginning', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7955,Axel Andersson,P,['D'],0,,"{'player_id': 7955, 'name': 'Axel Andersson', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 46.0, 'Avg-PPT': 23.0, 'SHT': 168.0, 'Avg-SHT': 84.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 47.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7971,Ty Emberson,P,['D'],0,,"{'player_id': 7971, 'name': 'Ty Emberson', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 177.0, 'Avg-SHT': 177.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 24.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7979,Seth Barton,P,['D'],0,,"{'player_id': 7979, 'name': 'Seth Barton', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7988,Dmitry Semykin,P,['D'],0,,"{'player_id': 7988, 'name': 'Dmitry Semykin', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8009,Jack St. Ivany,P,['D'],0,,"{'player_id': 8009, 'name': 'Jack St. Ivany', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8015,Mac Hollowell,P,['D'],0,,"{'player_id': 8015, 'name': 'Mac Hollowell', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 36.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8024,Wyatte Wylie,P,['D'],0,,"{'player_id': 8024, 'name': 'Wyatte Wylie', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 9.0, 'Avg-PPT': 5.0, 'SHT': 205.0, 'Avg-SHT': 103.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 41.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7975,Jakub Lauko,P,['C'],0,,"{'player_id': 7975, 'name': 'Jakub Lauko', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 280.0, 'Avg-PPT': 140.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 37.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7992,Matej Pekar,P,['C'],0,,"{'player_id': 7992, 'name': 'Matej Pekar', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 12.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7581,Max Gildon,P,['D'],0,,"{'player_id': 7581, 'name': 'Max Gildon', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 49.0, 'Avg-PPT': 49.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 20.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7993,Jonathan Gruden,P,['C'],0,,"{'player_id': 7993, 'name': 'Jonathan Gruden', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 135.0, 'Avg-SHT': 68.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 28.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7597,Cam Crotty,P,['D'],0,,"{'player_id': 7597, 'name': 'Cam Crotty', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 162.0, 'Avg-SHT': 162.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 23.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7604,Oskari Laaksonen,P,['D'],0,,"{'player_id': 7604, 'name': 'Oskari Laaksonen', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 12.0, 'Avg-PPT': 12.0, 'SHT': 62.0, 'Avg-SHT': 62.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 23.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8016,Curtis Hall,P,['C'],0,,"{'player_id': 8016, 'name': 'Curtis Hall', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 1.0, 'Avg-PPT': 1.0, 'SHT': 11.0, 'Avg-SHT': 11.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 17.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7651,Leon Gawanke,P,['D'],0,,"{'player_id': 7651, 'name': 'Leon Gawanke', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 59.0, 'Avg-PPT': 59.0, 'SHT': 53.0, 'Avg-SHT': 53.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 24.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8010,Aidan Dudas,P,['C'],0,,"{'player_id': 8010, 'name': 'Aidan Dudas', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 55.0, 'Avg-PPT': 55.0, 'SHT': 139.0, 'Avg-SHT': 139.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 18.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7660,Calle Sjalin,P,['D'],0,,"{'player_id': 7660, 'name': 'Calle Sjalin', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7684,Nick Perbix,P,['D'],0,,"{'player_id': 7684, 'name': 'Nick Perbix', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7709,Victor Berglund,P,['D'],0,,"{'player_id': 7709, 'name': 'Victor Berglund', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7722,Phil Kemp,P,['D'],0,,"{'player_id': 7722, 'name': 'Phil Kemp', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 15.0, 'Avg-PPT': 8.0, 'SHT': 36.0, 'Avg-SHT': 18.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 20.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
7813,Brady Lyle,P,['D'],0,,"{'player_id': 7813, 'name': 'Brady Lyle', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 291.0, 'Avg-PPT': 146.0, 'SHT': 129.0, 'Avg-SHT': 65.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 46.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8008,Jachym Kondelik,P,['C'],0,,"{'player_id': 8008, 'name': 'Jachym Kondelik', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7881,Lawrence Pilut,P,['D'],0,,"{'player_id': 7881, 'name': 'Lawrence Pilut', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8003,Curtis Douglas,P,['C'],0,,"{'player_id': 8003, 'name': 'Curtis Douglas', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
8002,Martin Pospisil,P,['C'],0,,"{'player_id': 8002, 'name': 'Martin Pospisil', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 10.0, 'Avg-SHT': 3.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 17.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
7994,Luke Henman,P,['C'],0,,"{'player_id': 7994, 'name': 'Luke Henman', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 31.0, 'Avg-SHT': 16.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 15.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
6401,Jayce Hawryluk,P,"['LW', 'RW']",0,,"{'player_id': 6401, 'name': 'Jayce Hawryluk', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
6875,Joseph Cecconi,P,['D'],0,,"{'player_id': 6875, 'name': 'Joseph Cecconi', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 20.0, 'Avg-PPT': 7.0, 'SHT': 292.0, 'Avg-SHT': 97.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 66.0}",0.0,Defensemen,0.0,1244.5,394.0,0.0,-529.7,-481.8
8669,Brendan Brisson,P,['C'],1,,"{'player_id': 8669, 'name': 'Brendan Brisson', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
9251,Bobby McMann,P,['C'],0,,"{'player_id': 9251, 'name': 'Bobby McMann', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
9240,Noah Philp,P,['C'],0,,"{'player_id': 9240, 'name': 'Noah Philp', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
9237,Ty Glover,P,['C'],0,,"{'player_id': 9237, 'name': 'Ty Glover', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
9224,Jordan Frasca,P,['C'],0,,"{'player_id': 9224, 'name': 'Jordan Frasca', 'position_type': 'P', 'GP': '-', 'G': '-', 'A': '-', 'PTS': '-', '+/-': '-', 'PIM': '-', 'PPG': '-', 'PPA': '-', 'PPP': '-', 'SHP': '-', 'GWG': '-', 'SOG': '-', 'S%': '-', 'FW': '-', 'FL': '-', 'HIT': '-', 'BLK': '-', 'PPT': 0.0, 'Avg-PPT': 0.0, 'SHT': 0.0, 'Avg-SHT': 0.0, 'COR': 0.0, 'FEN': 0.0, 'Off-ZS': 0.0, 'Def-ZS': 0.0, 'ZS-Pct': 0.0, 'GStr': 0.0, 'Shifts': 0.0}",0.0,Forward,0.0,1244.5,720.0,0.0,-637.65,-575.75
